Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt▼,PPR,DKPt,FDPt,VBD,PosRank,OvRank
348,Tyrell Sutton,CAR,RB,23,7,1,0,0,0,0,0,12,68,5.67,0,11,6,62,10.33,0,0,,0,,,13,19,19,16,,107,
349,Naufahu Tahi,MIN,RB,28,15,2,0,0,0,0,0,3,5,1.67,0,12,10,67,6.7,1,0,,1,,,13,23.2,23.2,18.2,,104,
350,Anthony Becht,ARI,TE,32,16,10,0,0,0,0,0,0,0,,0,12,7,61,8.71,1,1,1,1,,,12,17.1,18.1,13.6,,58,
351,Brad Cottam,KAN,TE,25,8,1,0,0,0,0,0,0,0,,0,15,9,120,13.33,0,0,,0,,,12,21,24,16.5,,59,
352,Michael Gaines,2TM,RB,29,10,7,0,0,0,0,0,0,0,,0,9,5,59,11.8,1,0,,1,,,12,16.9,16.9,14.4,,111,
353,Brandon Lloyd,DEN,WR,28,2,1,0,0,0,0,0,0,0,,0,18,8,117,14.63,0,0,,0,,,12,19.7,22.7,15.7,,131,
354,Ovie Mughelli,ATL,RB,29,14,7,0,0,0,0,0,4,10,2.5,0,10,7,51,7.29,1,0,,1,,,12,19.1,19.1,15.6,,110,
355,Jarett Dillard,JAX,WR,24,7,0,0,0,0,0,0,0,0,,0,8,6,106,17.67,0,0,,0,,,11,16.6,19.6,13.6,,134,
356,Brian Finneran,ATL,WR,33,10,2,0,0,0,0,0,0,0,,0,16,11,111,10.09,0,0,,0,,,11,22.1,25.1,16.6,,132,
357,Lavelle Hawkins,TEN,WR,23,10,0,0,0,0,0,0,0,0,,0,14,7,110,15.71,0,0,,0,,,11,18,21,14.5,,133,
358,Tarvaris Jackson,MIN,QB,26,8,0,14,21,201,1,0,17,-10,-0.59,0,0,0,0,,0,0,,0,,,11,11,11,11,,54,
359,Matt Leinart,ARI,QB,26,8,1,51,77,435,0,3,9,-6,-0.67,0,0,0,0,,0,1,,0,,,11,10.8,16.8,13.8,,55,
360,Brian Robiskie,CLE,WR,22,11,1,0,0,0,0,0,0,0,,0,20,7,106,15.14,0,0,,0,,,11,17.6,20.6,14.1,,135,
361,Tom Santi,IND,TE,24,3,2,0,0,0,0,0,0,0,,0,11,8,107,13.38,0,1,1,0,,,11,16.7,20.7,12.7,,60,
362,Eldra Buckley,PHI,RB,24,16,0,0,0,0,0,0,15,44,2.93,1,0,0,0,,0,0,,1,,,10,10.4,10.4,10.4,,112,
363,Jacob Hester,SDG,RB,24,15,10,0,0,0,0,0,21,74,3.52,0,11,9,24,2.67,0,1,1,1,,,10,22.8,23.8,18.3,,113,
364,Ruvell Martin,STL,WR,27,8,0,0,0,0,0,0,0,0,,0,12,6,99,16.5,0,0,,0,,,10,15.9,15.9,12.9,,137,
365,Kevin Ogletree,DAL,WR,22,11,0,0,0,0,0,0,1,6,6,0,8,7,96,13.71,0,2,,0,,,10,17.2,17.2,13.7,,136,
366,Gary Russell,OAK,RB,23,12,4,0,0,0,0,0,3,0,0,0,15,12,96,8,0,1,,0,,,10,21.6,21.6,15.6,,114,
367,Dantrell Savage,KAN,RB,24,5,0,0,0,0,0,0,10,45,4.5,0,11,7,51,7.29,0,1,1,0,,,10,14.6,15.6,11.1,,115,
368,Derek Schouman,BUF,TE,24,2,2,0,0,0,0,0,0,0,,0,11,9,103,11.44,0,0,,0,,,10,19.3,22.3,14.8,,61,
369,Billy Volek,SDG,QB,33,4,0,20,31,231,1,1,9,-9,-1,0,0,0,0,,0,0,,0,,,10,10.3,11.3,11.3,,56,
370,Billy Bajema,STL,TE,27,16,5,0,0,0,0,0,0,0,,0,11,8,94,11.75,0,0,,0,,,9,17.4,17.4,13.4,,62,
371,LaMont Jordan,DEN,RB,31,9,0,0,0,0,0,0,25,86,3.44,0,4,0,0,,0,0,,0,,,9,8.6,8.6,8.6,,118,
372,Corey McIntyre,BUF,RB,30,15,4,0,0,0,0,0,5,34,6.8,0,8,7,55,7.86,0,0,,0,,,9,15.9,15.9,12.4,,116,
373,Matt Spaeth,PIT,RB,26,16,8,0,0,0,0,0,0,0,,0,7,5,25,5,1,1,,1,,,9,13.5,13.5,11,,119,
374,Kory Sperry,MIA,TE,24,8,1,0,0,0,0,0,0,0,,0,6,3,31,10.33,1,0,,1,,,9,12.1,12.1,10.6,,63,
375,Lawrence Vickers,CLE,RB,26,16,9,0,0,0,0,0,0,0,,0,18,8,27,3.38,1,1,,1,,,9,16.7,16.7,12.7,,117,
376,Todd Watkins,OAK,WR,26,13,1,0,0,0,0,0,0,0,,0,19,8,90,11.25,0,0,,0,,,9,17,17,13,,138,
377,Kris Wilson,SDG,TE,28,16,0,0,0,0,0,0,0,0,,0,6,4,28,7,1,0,,1,,,9,12.8,12.8,10.8,,64,
378,Kevin Curtis,PHI,WR,31,3,1,0,0,0,0,0,0,0,,0,15,6,77,12.83,0,0,,0,,,8,13.7,13.7,10.7,,140,
379,Darnell Dinkins,NOR,TE,32,11,3,0,0,0,0,0,0,0,,0,7,5,22,4.4,1,0,,1,,,8,13.2,13.2,10.7,,65,
380,Ahmard Hall,TEN,RB,30,16,7,0,0,0,0,0,1,5,5,0,16,12,79,6.58,0,2,2,0,,,8,16.4,18.4,10.4,,120,
381,Madison Hedgecock,NYG,RB,28,16,9,0,0,0,0,0,0,0,,0,9,4,23,5.75,1,0,,1,,,8,12.3,12.3,10.3,,121,
382,Sinorice Moss,NYG,WR,26,8,0,0,0,0,0,0,0,0,,0,4,1,18,18,1,1,1,1,,,8,6.8,7.8,6.3,,139,
383,Owen Schmitt,SEA,RB,24,15,1,0,0,0,0,0,0,0,,0,11,6,21,3.5,1,0,,1,,,8,14.1,14.1,11.1,,122,
384,Troy Smith,BAL,QB,25,4,0,5,9,24,0,1,8,31,3.88,1,0,0,0,,0,0,,1,,,8,8.1,9.1,9.1,,58,
385,Drew Stanton,DET,QB,25,3,1,26,51,259,0,6,9,33,3.67,1,0,0,0,,0,1,1,1,,,8,5.7,12.7,11.7,,59,
386,Tony Stewart,OAK,TE,30,15,4,0,0,0,0,0,0,0,,0,15,10,78,7.8,0,0,,0,,,8,17.8,17.8,12.8,,66,
387,Pat White,MIA,QB,23,13,0,0,5,0,0,0,21,81,3.86,0,0,0,0,,0,1,,0,,,8,8.1,8.1,8.1,,57,
388,Brian Clark,TAM,WR,26,14,0,0,0,0,0,0,0,0,,0,18,6,65,10.83,0,0,,0,,,7,12.5,12.5,9.5,,143,
389,Jared Cook,TEN,TE,22,14,0,0,0,0,0,0,0,0,,0,15,9,74,8.22,0,0,,0,,,7,16.4,16.4,11.9,,67,
390,Terrance Copper,KAN,WR,27,15,2,0,0,0,0,0,0,0,,0,6,4,68,17,0,0,,0,,,7,10.8,10.8,8.8,,141,
391,Joey Galloway,NWE,WR,38,3,2,0,0,0,0,0,0,0,,0,20,7,67,9.57,0,0,,0,,,7,13.7,13.7,10.2,,142,
392,Jim Kleinsasser,MIN,TE,32,16,8,0,0,0,0,0,0,0,,0,16,10,70,7,0,0,,0,,,7,17,17,12,,68,
393,Chris Ogbonnaya,STL,RB,23,2,0,0,0,0,0,0,11,50,4.55,0,2,1,19,19,0,0,,0,,,7,7.9,7.9,7.4,,124,
394,Louis Rankin,2TM,RB,24,9,0,0,0,0,0,0,8,36,4.5,0,7,5,33,6.6,0,1,1,0,,,7,9.9,10.9,7.4,,123,
395,Travis Beckum,NYG,TE,22,15,2,0,0,0,0,0,0,0,,0,10,8,55,6.88,0,0,,0,,,6,13.5,13.5,9.5,,73,
396,James Casey,HOU,TE,25,15,0,0,0,0,0,0,0,0,,0,12,6,64,10.67,0,0,,0,,,6,12.4,12.4,9.4,,69,
397,Patrick Cobbs,MIA,RB,26,5,0,0,0,0,0,0,6,36,6,0,4,3,23,7.67,0,0,,0,,,6,8.9,8.9,7.4,,128,
398,Todd Collins,WAS,QB,38,3,0,12,23,144,0,0,1,0,0,0,0,0,0,,0,2,,0,,,6,5.8,5.8,5.8,,60,
399,Andre' Davis,HOU,WR,30,14,1,0,0,0,0,0,0,0,,0,11,6,59,9.83,0,0,,0,,,6,11.9,11.9,8.9,,146,
400,Craig Davis,SDG,WR,24,1,0,0,0,0,0,0,1,4,4,0,7,6,52,8.67,0,0,,0,,,6,11.6,11.6,8.6,,148,
401,Bobby Engram,KAN,WR,36,5,0,0,0,0,0,0,0,0,,0,10,5,61,12.2,0,0,,0,,,6,11.1,11.1,8.6,,144,
402,Derek Fine,BUF,TE,26,8,6,0,0,0,0,0,0,0,,0,18,9,64,7.11,0,0,,0,,,6,15.4,15.4,10.9,,70,
403,Mike Goodson,CAR,RB,22,8,0,0,0,0,0,0,22,49,2.23,0,2,2,15,7.5,0,1,1,0,,,6,6.4,7.4,5.4,,125,
404,Ben Hartsock,NYJ,TE,29,16,7,0,0,0,0,0,0,0,,0,4,1,2,2,1,0,,1,,,6,7.2,7.2,6.7,,71,
405,Kenny Moore,CAR,WR,24,12,1,0,0,0,0,0,0,0,,0,11,6,59,9.83,0,1,1,0,,,6,9.9,10.9,6.9,,145,
406,Adrian Peterson,CHI,RB,30,14,0,0,0,0,0,0,7,51,7.29,0,2,2,11,5.5,0,0,,0,,,6,8.2,8.2,7.2,,127,
407,John Phillips,DAL,TE,22,16,4,0,0,0,0,0,0,0,,0,9,7,62,8.86,0,0,,0,,,6,13.2,13.2,9.7,,72,
408,Tony Richardson,NYJ,RB,38,16,10,0,0,0,0,0,7,48,6.86,0,5,3,10,3.33,0,0,,0,,,6,8.8,8.8,7.3,,129,
409,Gijon Robinson,IND,RB,25,13,10,0,0,0,0,0,0,0,,0,15,9,62,6.89,0,0,,0,,,6,15.2,15.2,10.7,,126,
410,Derrick Williams,DET,WR,23,11,0,0,0,0,0,0,1,4,4,0,13,6,52,8.67,0,2,1,0,,,6,9.6,10.6,6.6,,147,
411,Kellen Clemens,NYJ,QB,26,10,1,13,26,125,0,0,12,1,0.08,0,0,0,0,,0,2,,0,,,5,5.1,5.1,5.1,,61,
412,Quan Cosby,CIN,WR,27,16,0,0,0,0,0,0,1,-2,-2,0,6,4,55,13.75,0,2,,0,,,5,9.3,9.3,7.3,,149,
413,Greg Estandia,2TM,TE,27,6,1,0,0,0,0,0,0,0,,0,13,4,45,11.25,0,0,,0,,,5,8.5,8.5,6.5,,74,
414,Samkon Gado,STL,RB,27,15,0,0,0,0,0,0,14,26,1.86,0,3,3,25,8.33,0,0,,0,,,5,8.1,8.1,6.6,,131,
415,Jeremi Johnson,CIN,RB,29,16,8,0,0,0,0,0,4,8,2,0,12,6,41,6.83,0,1,1,0,,,5,8.9,9.9,5.9,,133,
416,Quinten Lawrence,KAN,WR,25,6,1,0,0,0,0,0,2,42,21,0,2,1,9,9,0,0,,0,,,5,6.1,6.1,5.6,,150,
417,Javon Ringer,TEN,RB,22,7,0,0,0,0,0,0,8,48,6,0,0,0,0,,0,0,,0,,,5,4.8,4.8,4.8,,134,
418,Aaron Stecker,ATL,RB,34,9,0,0,0,0,0,0,5,15,3,0,5,5,34,6.8,0,0,,0,,,5,9.9,9.9,7.4,,132,
419,Albert Young,MIN,RB,24,7,0,0,0,0,0,0,12,53,4.42,0,0,0,0,,0,0,,0,,,5,5.3,5.3,5.3,,130,
420,Arnaz Battle,SFO,WR,29,15,0,0,0,0,0,0,0,0,,0,5,5,40,8,0,6,1,0,,,4,7,8,4.5,,152,
421,Rashied Davis,CHI,WR,30,16,0,0,0,0,0,0,0,0,,0,8,5,35,7,0,0,,0,,,4,8.5,8.5,6,,154,
422,Korey Hall,GNB,RB,26,11,5,0,0,0,0,0,0,0,,0,7,5,41,8.2,0,0,,0,,,4,9.1,9.1,6.6,,137,
423,Gartrell Johnson,NYG,RB,23,10,0,0,0,0,0,0,13,43,3.31,0,1,0,0,,0,0,,0,,,4,4.3,4.3,4.3,,135,
424,Greg Jones,JAX,RB,28,13,7,0,0,0,0,0,4,23,5.75,0,10,5,14,2.8,0,0,,0,,,4,8.7,8.7,6.2,,139,
425,Ben Obomanu,SEA,WR,26,14,0,0,0,0,0,0,0,0,,0,5,4,41,10.25,0,1,1,0,,,4,6.1,7.1,4.1,,151,
426,Roscoe Parrish,BUF,WR,27,12,0,0,0,0,0,0,2,4,2,0,6,3,34,11.33,0,5,1,0,,,4,4.8,5.8,3.3,,153,
427,Kolby Smith,KAN,RB,25,4,0,0,0,0,0,0,15,33,2.2,0,2,2,9,4.5,0,0,,0,,,4,6.2,6.2,5.2,,136,
428,Stephen Spach,ARI,TE,27,7,5,0,0,0,0,0,0,0,,0,10,4,38,9.5,0,0,,0,,,4,7.8,7.8,5.8,,76,
429,Jonathan Stupar,BUF,TE,25,14,2,0,0,0,0,0,0,0,,0,11,6,40,6.67,0,0,,0,,,4,10,10,7,,75,
430,Jacob Tamme,IND,TE,24,16,1,0,0,0,0,0,0,0,,0,10,3,35,11.67,0,0,,0,,,4,6.5,6.5,5,,77,
431,Tyler Thigpen,2TM,QB,25,2,0,4,8,83,1,2,2,3,1.5,0,0,0,0,,0,0,,0,,,4,3.6,5.6,5.6,,62,
432,DeShawn Wynn,GNB,RB,26,4,0,0,0,0,0,0,6,19,3.17,0,7,2,19,9.5,0,0,,0,,,4,5.8,5.8,4.8,,138,
433,Hank Baskett,2TM,WR,27,12,0,0,0,0,0,0,0,0,,0,12,5,34,6.8,0,0,,0,,,3,8.4,8.4,5.9,,155,
434,Darcy Johnson,NYG,TE,26,13,4,0,0,0,0,0,0,0,,0,7,5,32,6.4,0,1,,0,,,3,8.2,8.2,5.7,,78,
435,Luke Lawton,OAK,RB,29,13,3,0,0,0,0,0,0,0,,0,10,7,31,4.43,0,0,,0,,,3,10.1,10.1,6.6,,140,
436,Marko Mitchell,WAS,WR,24,10,0,0,0,0,0,0,0,0,,0,7,4,32,8,0,0,,0,,,3,7.2,7.2,5.2,,157,
437,Jake Nordin,DET,WR,25,4,1,0,0,0,0,0,0,0,,0,3,2,26,13,0,0,,0,,,3,4.6,4.6,3.6,,158,
438,J.T. O'Sullivan,CIN,QB,30,3,0,4,11,40,0,0,3,12,4,0,0,0,0,,0,2,2,0,,,3,-1.2,0.8,-1.2,,63,
439,Michael Robinson,SFO,RB,26,15,0,0,0,0,0,0,3,2,0.67,0,11,6,24,4,0,0,,0,,,3,8.6,8.6,5.6,,141,
440,Alex Smith,PHI,WR,27,16,5,0,0,0,0,0,0,0,,0,8,3,25,8.33,0,0,,0,,,3,5.5,5.5,4,,159,
441,L.J. Smith,BAL,TE,29,12,0,0,0,0,0,0,0,0,,0,3,2,31,15.5,0,0,,0,,,3,5.1,5.1,4.1,,79,
442,Brian St. Pierre,ARI,QB,30,1,0,2,4,12,1,1,1,2,2,0,0,0,0,,0,1,,0,,,3,2.7,3.7,3.7,,64,
443,Troy Williamson,JAX,WR,26,2,1,0,0,0,0,0,0,0,,0,4,3,34,11.33,0,1,1,0,,,3,4.4,5.4,2.9,,156,
444,Ramses Barden,NYG,WR,23,3,0,0,0,0,0,0,0,0,,0,1,1,16,16,0,0,,0,,,2,2.6,2.6,2.1,,165,
445,Jackie Battle,KAN,RB,26,5,0,0,0,0,0,0,7,21,3,0,2,2,-3,-1.5,0,0,,0,,,2,3.8,3.8,2.8,,148,
446,Brian Brohm,BUF,QB,24,2,1,17,29,146,0,2,3,-3,-1,0,0,0,0,,0,0,,0,,,2,1.5,3.5,3.5,,65,
447,Carey Davis,PIT,RB,28,6,0,0,0,0,0,0,2,15,7.5,0,0,0,0,,0,0,,0,,,2,1.5,1.5,1.5,,150,
448,James Davis,CLE,,23,2,0,0,0,0,0,0,9,15,1.67,0,5,4,5,1.25,0,0,,0,,,2,6,6,4,,144,
449,Kyle Eckel,NOR,RB,28,7,2,0,0,0,0,0,2,6,3,0,3,2,14,7,0,0,,0,,,2,4,4,3,,147,
450,John Gilmore,TAM,TE,30,13,2,0,0,0,0,0,0,0,,0,7,3,23,7.67,0,0,,0,,,2,5.3,5.3,3.8,,80,
451,Verron Haynes,ATL,RB,30,7,2,0,0,0,0,0,0,0,,0,4,3,20,6.67,0,0,,0,,,2,5,5,3.5,,146,
452,Brandon Jones,SFO,WR,27,8,0,0,0,0,0,0,0,0,,0,5,1,18,18,0,0,,0,,,2,2.8,2.8,2.3,,163,
453,Mike Karney,STL,RB,28,14,8,0,0,0,0,0,2,8,4,0,9,6,16,2.67,0,0,,0,,,2,8.4,8.4,5.4,,142,
454,Dan Kreider,ARI,RB,32,14,3,0,0,0,0,0,0,0,,0,6,4,20,5,0,0,,0,,,2,6,6,4,,145,
455,Brandon Myers,OAK,TE,24,11,2,0,0,0,0,0,0,0,,0,6,4,19,4.75,0,0,,0,,,2,5.9,5.9,3.9,,81,
456,Xavier Omon,BUF,RB,24,5,0,0,0,0,0,0,5,22,4.4,0,1,0,0,,0,0,,0,,,2,2.2,2.2,2.2,,143,
457,Kassim Osgood*,SDG,WR,29,16,0,0,0,0,0,0,0,0,,0,5,1,17,17,0,0,,0,,,2,2.7,2.7,2.2,,164,
458,John Owens,SEA,TE,29,16,3,0,0,0,0,0,0,0,,0,6,3,16,5.33,0,0,,0,,,2,4.6,4.6,3.1,,82,
459,Jalen Parmele,BAL,RB,24,7,0,0,0,0,0,0,5,17,3.4,0,0,0,0,,0,0,,0,,,2,1.7,1.7,1.7,,149,
460,Marcel Reece,OAK,WR,24,2,0,0,0,0,0,0,0,0,,0,4,2,20,10,0,0,,0,,,2,4,4,3,,162,
461,Isaiah Stanback,NWE,WR,25,6,2,0,0,0,0,0,0,0,,0,7,3,22,7.33,0,0,,0,,,2,5.2,5.2,3.7,,160,
462,Wallace Wright,NYJ,WR,25,16,0,0,0,0,0,0,0,0,,0,3,2,21,10.5,0,0,,0,,,2,4.1,4.1,3.1,,161,
463,Deon Anderson,DAL,RB,26,16,9,0,0,0,0,0,0,0,,0,3,1,5,5,0,0,,0,,,1,1.5,1.5,1,,156,
464,Charlie Batch,PIT,QB,35,1,0,1,2,17,0,0,0,0,,0,0,0,0,,0,0,,0,,,1,0.7,0.7,0.7,,67,
465,Mark Brunell,NOR,QB,39,16,1,15,30,102,0,1,4,-12,-3,0,0,0,0,,0,0,,0,,,1,0.9,1.9,1.9,,66,
466,Tim Carter,STL,WR,30,2,0,0,0,0,0,0,0,0,,0,5,1,6,6,0,0,,0,,,1,1.6,1.6,1.1,,174,
467,Yamon Figurs,2TM,WR,26,6,0,0,0,0,0,0,1,-2,-2,0,2,1,7,7,0,0,,0,,,1,1.5,1.5,1,,179,
468,Tyler Grisham,PIT,WR,22,4,0,0,0,0,0,0,0,0,,0,2,1,14,14,0,0,,0,,,1,2.4,2.4,1.9,,166,
469,James Hardy,BUF,WR,24,2,0,0,0,0,0,0,0,0,,0,1,1,9,9,0,0,,0,,,1,1.9,1.9,1.4,,170,
470,Anthony Hill,HOU,TE,24,5,0,0,0,0,0,0,0,0,,0,2,1,9,9,0,0,,0,,,1,1.9,1.9,1.4,,84,
471,Tory Humphrey,NOR,TE,26,1,0,0,0,0,0,0,0,0,,0,1,1,7,7,0,0,,0,,,1,1.7,1.7,1.2,,88,
472,David Johnson,PIT,TE,22,15,3,0,0,0,0,0,0,0,,0,4,2,9,4.5,0,0,,0,,,1,2.9,2.9,1.9,,85,
473,Jaymar Johnson,MIN,WR,25,6,0,0,0,0,0,0,0,0,,0,1,1,9,9,0,0,,0,,,1,1.9,1.9,1.4,,169,
474,Steve Johnson,BUF,WR,23,5,0,0,0,0,0,0,0,0,,0,3,2,10,5,0,0,,0,,,1,3,3,2,,168,
475,Edgar Jones,BAL,TE,25,16,0,0,0,0,0,0,0,0,,0,2,1,8,8,0,0,,0,,,1,1.8,1.8,1.3,,87,
476,Mark Jones,TEN,WR,29,3,0,0,0,0,0,0,0,0,,0,2,1,9,9,0,0,,0,,,1,1.9,1.9,1.4,,171,
477,Jordan Kent,STL,WR,25,5,0,0,0,0,0,0,0,0,,0,3,1,5,5,0,0,,0,,,1,1.5,1.5,1,,177,
478,Joe Klopfenstein,BUF,TE,26,1,1,0,0,0,0,0,0,0,,0,2,1,11,11,0,0,,0,,,1,2.1,2.1,1.6,,83,
479,Stefan Logan,PIT,WR,28,16,1,0,0,0,0,0,0,0,,0,1,1,5,5,0,3,2,0,,,1,-2.5,-0.5,-3,,178,
480,Brandon Manumaleuna,SDG,RB,29,16,5,0,0,0,0,0,0,0,,0,7,5,13,2.6,0,0,,0,,,1,6.3,6.3,3.8,,152,
481,Charly Martin,CAR,WR,25,7,0,0,0,0,0,0,0,0,,0,2,1,6,6,0,0,,0,,,1,1.6,1.6,1.1,,175,
482,Jason McKie,CHI,RB,29,16,11,0,0,0,0,0,0,0,,0,10,5,13,2.6,0,0,,0,,,1,6.3,6.3,3.8,,151,
483,Jake O'Connell,KAN,TE,24,4,2,0,0,0,0,0,0,0,,0,10,2,7,3.5,0,0,,0,,,1,2.7,2.7,1.7,,89,
484,Bear Pascoe,NYG,TE,23,4,1,0,0,0,0,0,0,0,,0,1,1,9,9,0,0,,0,,,1,1.9,1.9,1.4,,86,
485,Courtney Roby,NOR,WR,26,15,0,0,0,0,0,0,0,0,,0,1,1,6,6,0,2,1,1,,,1,5.6,6.6,5.1,,172,
486,Kory Sheets,MIA,RB,24,2,0,0,0,0,0,0,1,5,5,0,0,0,0,,0,0,,0,,,1,0.5,0.5,0.5,,157,
487,Matthew Slater,NWE,WR,24,14,0,0,0,0,0,0,1,6,6,0,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,173,
488,Clifton Smith,TAM,RB,24,11,0,0,0,0,0,0,4,7,1.75,0,5,2,4,2,0,3,1,0,,,1,1.1,2.1,0.1,,153,
489,Terrelle Smith,DET,RB,31,8,0,0,0,0,0,0,0,0,,0,4,2,7,3.5,0,0,,0,,,1,2.7,2.7,1.7,,154,
490,John Standeford,DET,WR,27,2,0,0,0,0,0,0,0,0,,0,3,1,5,5,0,0,,0,,,1,1.5,1.5,1,,180,
491,Limas Sweed,PIT,WR,25,9,0,0,0,0,0,0,0,0,,0,5,1,5,5,0,0,,0,,,1,1.5,1.5,1,,176,
492,Brandon Tate,NWE,WR,22,2,1,0,0,0,0,0,1,11,11,0,2,0,0,,0,0,,0,,,1,1.1,1.1,1.1,,167,
493,Javarris Williams,KAN,RB,23,4,0,0,0,0,0,0,6,6,1,0,1,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,155,
494,Chris Simms,DEN,QB,29,3,1,5,17,23,0,1,3,-4,-1.33,0,0,0,0,,0,1,1,0,,,-1,-3.5,-1.5,-2.5,,77,
495,Caleb Hanie,CHI,QB,24,2,0,3,7,11,0,1,0,0,,0,0,0,0,,0,0,,0,,,-2,-1.6,-0.6,-0.6,,78,
496,Jake Allen,2TM,,24,3,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,190,
497,B.J. Askew,TAM,RB,29,5,2,0,0,0,0,0,1,0,0,0,2,2,3,1.5,0,0,,0,,,,2.3,2.3,1.3,,160,
498,Brock Bolen,JAX,,24,3,0,0,0,0,0,0,0,0,,0,3,0,0,,0,0,,0,,,,,,,,165,
499,Colin Cloherty,IND,TE,22,1,0,0,0,0,0,0,0,0,,0,1,1,2,2,0,0,,0,,,,1.2,1.2,0.7,,93,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
