Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt▼,PPR,DKPt,FDPt,VBD,PosRank,OvRank
348,Na Brown,PHI,WR,24,16,2,0,0,0,0,0,0,0,,0,17,7,95,13.57,0,0,,0,,,10,16.5,16.5,13,,134,
349,Mark Bruener,PIT,TE,29,9,9,0,0,0,0,0,0,0,,0,19,12,98,8.17,0,0,,0,,,10,21.8,21.8,15.8,,52,
350,Brock Huard,SEA,QB,25,1,0,9,17,127,1,0,1,11,11,0,0,0,0,,0,0,,0,,,10,10.2,10.2,10.2,,52,
351,Kevin Kasper,DEN,WR,24,10,4,0,0,0,0,0,3,19,6.33,0,12,8,84,10.5,0,0,,0,,,10,18.3,18.3,14.3,,132,
352,Wane McGarity,2TM,WR,25,12,1,0,0,0,0,0,0,0,,0,12,7,43,6.14,1,2,,1,,,10,17.3,17.3,13.8,,133,
353,Scottie Montgomery,DEN,WR,23,8,0,0,0,0,0,0,1,5,5,0,22,11,99,9,0,0,,0,,,10,21.4,21.4,15.9,,131,
354,Tony Carter,DEN,,29,16,6,0,0,0,0,0,1,4,4,0,14,11,83,7.55,0,1,1,0,,,9,17.7,18.7,12.2,9,1,61
355,Stephen Alexander,WAS,TE,26,7,5,0,0,0,0,0,0,0,,0,23,9,85,9.44,0,0,,0,,,9,17.5,17.5,13,,54,
356,Avion Black,BUF,WR,24,14,0,0,0,0,0,0,0,0,,0,14,8,90,11.25,0,0,,0,,,9,17,17,13,,136,
357,Travis Brown,BUF,QB,24,1,0,15,33,201,1,2,1,10,10,0,0,0,0,,0,1,,0,,,9,9,11,11,,53,
358,Jameel Cook,TAM,RB,22,16,3,0,0,0,0,0,2,2,1,0,23,17,89,5.24,0,0,,0,,,9,26.1,26.1,17.6,,117,
359,James Hodgins,STL,RB,24,16,11,0,0,0,0,0,2,5,2.5,0,7,4,24,6,1,0,,1,,,9,12.9,12.9,10.9,,118,
360,Kelly Holcomb,CLE,QB,28,1,0,7,12,114,1,0,1,0,0,0,0,0,0,,0,0,,0,,,9,8.6,8.6,8.6,,55,
361,Dan Kreider,PIT,RB,24,13,1,0,0,0,0,0,7,29,4.14,1,4,2,5,2.5,0,0,,1,,,9,11.4,11.4,10.4,,116,
362,Charles Lee,GNB,WR,24,7,0,0,0,0,0,0,0,0,,0,4,3,32,10.67,1,0,,1,,,9,12.2,12.2,10.7,,135,
363,Justin McCareins,TEN,WR,23,4,1,0,0,0,0,0,0,0,,0,3,3,88,29.33,0,0,,0,,,9,11.8,11.8,10.3,,137,
364,Frank Moreau,JAX,RB,25,3,1,0,0,0,0,0,8,27,3.38,1,0,0,0,,0,1,,1,,,9,8.7,8.7,8.7,,119,
365,Chad Pennington,NYJ,QB,25,2,0,10,20,92,1,0,1,11,11,0,0,0,0,,0,0,,0,,,9,8.8,8.8,8.8,,54,
366,Aaron Shea,CLE,TE,25,12,5,0,0,0,0,0,0,0,,0,20,14,86,6.14,0,0,,0,,,9,22.6,22.6,15.6,,53,
367,Paul Smith,SFO,RB,23,15,0,0,0,0,0,0,4,27,6.75,1,0,0,0,,0,1,,1,,,9,8.7,8.7,8.7,,120,
368,Steve Bush,ARI,TE,27,9,6,0,0,0,0,0,0,0,,0,12,8,80,10,0,0,,0,,,8,16,16,12,,55,
369,Matt Cushing,PIT,RB,26,13,3,0,0,0,0,0,0,0,,0,6,5,24,4.8,1,0,,1,,,8,13.4,13.4,10.9,,121,
370,Ray Lucas,MIA,QB,29,10,0,2,3,45,0,0,8,6,0.75,1,0,0,0,,0,0,,1,,,8,8.4,8.4,8.4,,56,
371,Herman Moore,DET,WR,32,3,1,0,0,0,0,0,0,0,,0,8,4,76,19,0,0,,0,,,8,11.6,11.6,9.6,,138,
372,Rabih Abdullah,TAM,RB,26,16,0,0,0,0,0,0,11,40,3.64,0,2,2,26,13,0,0,,0,,,7,8.6,8.6,7.6,,125,
373,John Davis,CHI,TE,28,16,7,0,0,0,0,0,0,0,,0,17,11,68,6.18,0,0,,0,,,7,17.8,17.8,12.3,,57,
374,James Dearth,NYJ,TE,25,16,1,0,0,0,0,0,0,0,,0,4,3,10,3.33,1,0,,1,,,7,10,10,8.5,,56,
375,Jammi German,CLE,WR,27,6,0,0,0,0,0,0,0,0,,0,9,7,65,9.29,0,0,,0,,,7,13.5,13.5,10,,142,
376,Andrew Jordan,MIN,RB,29,16,4,0,0,0,0,0,0,0,,0,7,3,11,3.67,1,0,,1,,,7,10.1,10.1,8.6,,123,
377,Shaun King,TAM,QB,24,3,0,21,31,210,0,1,5,-12,-2.4,0,0,0,0,,0,0,,0,1,,7,7.2,8.2,8.2,,57,
378,Jermaine Lewis*,BAL,WR,27,15,2,0,0,0,0,0,9,33,3.67,0,5,4,32,8,0,2,1,0,,,7,8.5,9.5,6.5,,143,
379,Fred McCrary,SDG,RB,29,16,12,0,0,0,0,0,2,3,1.5,0,23,13,71,5.46,0,0,,0,,,7,20.4,20.4,13.9,,122,
380,Rondell Mealey,GNB,RB,24,11,0,0,0,0,0,0,11,37,3.36,0,2,2,31,15.5,0,0,,1,,,7,14.8,14.8,13.8,,124,
381,Chris Sanders,TEN,WR,29,4,0,0,0,0,0,0,0,0,,0,18,5,74,14.8,0,0,,0,,,7,12.4,12.4,9.9,,139,
382,Chris Walsh,MIN,WR,33,16,0,0,0,0,0,0,0,0,,0,14,9,67,7.44,0,0,,0,,,7,15.7,15.7,11.2,,141,
383,Milton Wynn,TAM,WR,23,1,0,0,0,0,0,0,0,0,,0,6,4,69,17.25,0,0,,0,,,7,10.9,10.9,8.9,,140,
384,Mike Bartrum,PHI,TE,31,16,0,0,0,0,0,0,0,0,,0,2,1,4,4,1,0,,1,,,6,7.4,7.4,6.9,,58,
385,Aveion Cason,2TM,RB,22,6,0,0,0,0,0,0,11,31,2.82,0,4,4,32,8,0,2,1,0,,,6,8.3,9.3,6.3,,126,
386,KaRon Coleman,DEN,RB,23,4,0,0,0,0,0,0,4,17,4.25,0,11,6,45,7.5,0,0,,0,,,6,12.2,12.2,9.2,,127,
387,Sheldon Jackson,BUF,TE,25,16,1,0,0,0,0,0,0,0,,0,5,1,1,1,1,0,,1,,,6,7.1,7.1,6.6,,61,
388,Doug Johnson,ATL,QB,24,3,0,3,5,23,1,0,5,12,2.4,0,0,0,0,,0,2,1,0,,,6,4.1,5.1,4.1,,58,
389,Curtis Keaton,CIN,RB,25,13,0,0,0,0,0,0,5,48,9.6,0,1,1,9,9,0,0,,0,,,6,6.7,6.7,6.2,,130,
390,Brandon Manumaleuna,STL,TE,21,16,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,,1,,,6,7.1,7.1,6.6,,60,
391,Quentin McCord,ATL,WR,23,7,0,0,0,0,0,0,2,11,5.5,0,4,3,53,17.67,0,0,,0,,,6,9.4,9.4,7.9,,144,
392,Kevin McDougal,IND,RB,24,9,0,0,0,0,0,0,17,48,2.82,0,2,1,10,10,0,0,,0,1,,6,8.8,8.8,8.3,,129,
393,Derek Rackley,ATL,TE,24,16,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,,1,,,6,7.1,7.1,6.6,,59,
394,Stephen Trejo,DET,RB,24,14,0,0,0,0,0,0,0,0,,0,10,5,61,12.2,0,0,,0,,,6,11.1,11.1,8.6,,128,
395,Jon Witman,PIT,RB,29,15,12,0,0,0,0,0,5,24,4.8,0,8,6,32,5.33,0,0,,0,,,6,11.6,11.6,8.6,,131,
396,Alex Bannister,SEA,WR,22,16,0,0,0,0,0,0,0,0,,0,7,4,50,12.5,0,0,,0,,,5,9,9,7,,145,
397,Fred Coleman,NWE,WR,26,8,0,0,0,0,0,0,0,0,,0,4,2,50,25,0,0,,0,,,5,7,7,6,,146,
398,Jay Graham,SEA,RB,26,11,0,0,0,0,0,0,12,43,3.58,0,1,1,6,6,0,0,,0,,,5,5.9,5.9,5.4,,132,
399,Todd Yoder,TAM,TE,23,16,1,0,0,0,0,0,0,0,,0,7,4,48,12,0,0,,0,,,5,8.8,8.8,6.8,,62,
400,Matthew Hatchette,NYJ,WR,27,11,0,0,0,0,0,0,0,0,,0,15,2,44,22,0,0,,0,,,4,6.4,6.4,5.4,,147,
401,Johnny Huggins,DAL,TE,25,10,2,0,0,0,0,0,0,0,,0,12,8,36,4.5,0,0,,0,,,4,11.6,11.6,7.6,,64,
402,Arnold Jackson,ARI,WR,24,16,2,0,0,0,0,0,0,0,,0,15,9,44,4.89,0,0,,0,,,4,13.4,13.4,8.9,,148,
403,Jarious Jackson,DEN,QB,24,1,0,7,12,73,0,0,5,7,1.4,0,0,0,0,,0,2,,0,,,4,3.6,3.6,3.6,,60,
404,J.J. Johnson,MIA,RB,27,10,0,0,0,0,0,0,5,22,4.4,0,6,4,21,5.25,0,0,,0,,,4,8.3,8.3,6.3,,133,
405,Matt Lytle,CAR,QB,26,3,1,17,30,133,1,3,2,8,4,0,0,0,0,,0,0,,0,,,4,4.1,7.1,7.1,,59,
406,Brian Natkin,TEN,TE,23,3,1,0,0,0,0,0,0,0,,0,3,2,42,21,0,0,,0,,,4,6.2,6.2,5.2,,63,
407,Keith Poole,DEN,WR,27,6,3,0,0,0,0,0,0,0,,0,10,5,38,7.6,0,0,,0,,,4,8.8,8.8,6.3,,149,
408,Rod Rutledge,NWE,TE,26,15,14,0,0,0,0,0,0,0,,0,8,5,35,7,0,0,,0,,,4,8.5,8.5,6,,65,
409,Patrick Washington,JAX,RB,23,16,6,0,0,0,0,0,0,0,,0,9,5,36,7.2,0,0,,0,,,4,8.6,8.6,6.1,,134,
410,Pat Batteaux,SDG,WR,23,5,0,0,0,0,0,0,0,0,,0,8,3,25,8.33,0,0,,0,,,3,5.5,5.5,4,,158,
411,Eddie Berlin,TEN,WR,23,11,0,0,0,0,0,0,0,0,,0,6,2,28,14,0,0,,0,,,3,4.8,4.8,3.8,,155,
412,Dameyune Craig,CAR,QB,27,2,0,4,8,34,0,0,3,20,6.67,0,0,0,0,,0,1,,0,,,3,3.4,3.4,3.4,,62,
413,Thabiti Davis,NYG,WR,26,16,0,0,0,0,0,0,0,0,,0,8,3,34,11.33,0,0,,0,,,3,6.4,6.4,4.9,,150,
414,Matt Dominguez,DEN,TE,23,12,0,0,0,0,0,0,0,0,,0,5,3,26,8.67,0,0,,0,,,3,5.6,5.6,4.1,,70,
415,Damon Gibson,JAX,WR,26,16,0,0,0,0,0,0,2,19,9.5,0,3,2,13,6.5,0,3,2,0,,,3,1.2,3.2,0.2,,152,
416,Hunter Goodwin,MIA,TE,29,16,11,0,0,0,0,0,0,0,,0,10,4,27,6.75,0,0,,0,,,3,6.7,6.7,4.7,,69,
417,Reggie Jones,SDG,WR,30,9,0,0,0,0,0,0,0,0,,0,9,5,29,5.8,0,2,1,0,,,3,5.9,6.9,3.4,,153,
418,Shad Meier,TEN,TE,23,11,1,0,0,0,0,0,0,0,,0,5,3,31,10.33,0,0,,0,,,3,6.1,6.1,4.6,,67,
419,Pete Mitchell,DET,TE,30,5,1,0,0,0,0,0,0,0,,0,5,5,29,5.8,0,0,,0,,,3,7.9,7.9,5.4,,68,
420,Santana Moss,NYJ,WR,22,5,0,0,0,0,0,0,1,-6,-6,0,17,2,40,20,0,0,,0,,,3,5.4,5.4,4.4,,151,
421,Ken-Yon Rambo,DAL,WR,23,13,0,0,0,0,0,0,0,0,,0,6,3,28,9.33,0,0,,0,,,3,5.8,5.8,4.3,,156,
422,Gari Scott,PHI,WR,23,3,0,0,0,0,0,0,0,0,,0,4,2,26,13,0,0,,0,,,3,4.6,4.6,3.6,,157,
423,Torrance Small,NWE,WR,31,3,0,0,0,0,0,0,0,0,,0,7,4,29,7.25,0,0,,0,,,3,6.9,6.9,4.9,,154,
424,Akili Smith,CIN,QB,26,2,1,5,8,37,0,0,6,20,3.33,0,0,0,0,,0,0,,0,,,3,3.5,3.5,3.5,,61,
425,Jerald Sowell,NYJ,RB,27,16,0,0,0,0,0,0,4,9,2.25,0,1,1,19,19,0,0,,0,,,3,3.8,3.8,3.3,,135,
426,Jeff Thomason,PHI,TE,32,14,0,0,0,0,0,0,0,0,,0,9,5,33,6.6,0,0,,0,,,3,8.3,8.3,5.8,,66,
427,Luther Broughton,CAR,TE,27,15,0,0,0,0,0,0,0,0,,0,4,2,22,11,0,0,,0,,,2,4.2,4.2,3.2,,71,
428,Chris Coleman,TEN,WR,24,16,0,0,0,0,0,0,0,0,,0,4,1,19,19,0,0,,0,,,2,2.9,2.9,2.4,,162,
429,Todd Collins,KAN,QB,30,1,0,3,4,40,0,0,2,6,3,0,0,0,0,,0,0,,0,,,2,2.2,2.2,2.2,,64,
430,Phillip Crosby,BUF,RB,25,16,2,0,0,0,0,0,0,0,,0,2,2,16,8,0,0,,0,,,2,3.6,3.6,2.6,,136,
431,Lamont Hall,NOR,TE,27,16,6,0,0,0,0,0,0,0,,0,2,2,15,7.5,0,1,1,0,,,2,1.5,2.5,0.5,,72,
432,Curtis Jackson,NWE,WR,28,2,0,0,0,0,0,0,0,0,,0,2,2,16,8,0,0,,0,,,2,3.6,3.6,2.6,,166,
433,James Jett,OAK,WR,31,11,0,0,0,0,0,0,0,0,,0,3,2,19,9.5,0,0,,0,,,2,3.9,3.9,2.9,,163,
434,Kirk McMullen,CIN,TE,24,7,2,0,0,0,0,0,0,0,,0,6,2,15,7.5,0,0,,0,,,2,3.5,3.5,2.5,,73,
435,Ahmad Merritt,CHI,WR,24,2,0,0,0,0,0,0,0,0,,0,6,2,20,10,0,0,,0,,,2,4,4,3,,161,
436,Eric Metcalf,WAS,WR,33,10,0,0,0,0,0,0,0,0,,0,5,4,19,4.75,0,4,3,1,,,2,5.9,8.9,3.9,,164,
437,Jake Moreland,CLE,TE,24,4,0,0,0,0,0,0,0,0,,0,4,3,15,5,0,0,,0,,,2,4.5,4.5,3,,74,
438,Mark Rypien,IND,QB,39,4,0,5,9,57,0,0,0,0,,0,0,0,0,,0,0,,0,,,2,2.3,2.3,2.3,,63,
439,Tony Simmons,2TM,WR,27,7,0,0,0,0,0,0,0,0,,0,6,2,17,8.5,0,0,,0,,,2,3.7,3.7,2.7,,165,
440,Vinny Sutherland,SFO,WR,23,15,0,0,0,0,0,0,1,16,16,0,1,1,5,5,0,1,,0,,,2,3.1,3.1,2.6,,159,
441,Alvis Whitted,JAX,WR,27,11,0,0,0,0,0,0,1,4,4,0,7,2,17,8.5,0,0,,0,,,2,4.1,4.1,3.1,,160,
442,Will Blackwell,PIT,WR,26,1,0,0,0,0,0,0,0,0,,0,1,1,8,8,0,0,,0,,,1,1.8,1.8,1.3,,168,
443,Casey Crawford,CAR,TE,24,3,1,0,0,0,0,0,0,0,,0,2,1,10,10,0,0,,1,,,1,8,8,7.5,,77,
444,Howard Cross,NYG,TE,34,16,6,0,0,0,0,0,0,0,,0,3,1,5,5,0,0,,0,,,1,1.5,1.5,1,,80,
445,Tyrone Davis,GNB,TE,29,4,2,0,0,0,0,0,0,0,,0,5,3,14,4.67,0,0,,0,,,1,4.4,4.4,2.9,,75,
446,Koy Detmer,PHI,QB,28,16,0,5,14,51,0,1,8,6,0.75,0,0,0,0,,0,0,,0,,,1,0.6,1.6,1.6,,68,
447,David Dunn,OAK,WR,29,10,0,0,0,0,0,0,0,0,,0,1,1,8,8,0,3,2,0,,,1,-2.2,-0.2,-2.7,,169,
448,Heath Evans,SEA,RB,23,16,0,0,0,0,0,0,2,11,5.5,0,0,0,0,,0,0,,0,,,1,1.1,1.1,1.1,,139,
449,Jeff George,WAS,QB,34,2,2,23,42,168,0,3,4,0,0,0,0,0,0,,0,2,1,0,,,1,-1.3,2.7,1.7,,67,
450,Dante Hall,KAN,WR,23,13,0,0,0,0,0,0,2,10,5,0,0,0,0,,0,2,1,0,,,1,-1,,-1,,167,
451,Derrick Harris,SDG,RB,29,16,0,0,0,0,0,0,0,0,,0,3,1,7,7,0,0,,1,,,1,7.7,7.7,7.2,,143,
452,Travis Jervey,ATL,RB,29,16,0,0,0,0,0,0,3,6,2,0,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,146,
453,John Jones,BAL,TE,26,15,2,0,0,0,0,0,0,0,,0,3,2,13,6.5,0,0,,0,,,1,3.3,3.3,2.3,,76,
454,Tee Martin,PIT,QB,23,1,0,0,0,0,0,0,1,8,8,0,0,0,0,,0,0,,0,,,1,0.8,0.8,0.8,,66,
455,Dennis McKinley,ARI,RB,25,14,0,0,0,0,0,0,1,1,1,0,1,1,10,10,0,0,,0,,,1,2.1,2.1,1.6,,138,
456,Brock Olivo,DET,RB,25,16,0,0,0,0,0,0,1,6,6,0,1,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,144,
457,Tim Rattay,SFO,QB,24,3,0,2,2,21,0,0,5,-3,-0.6,0,0,0,0,,0,1,,0,,,1,0.5,0.5,0.5,,69,
458,Jamie Reader,PHI,RB,27,16,0,0,0,0,0,0,0,0,,0,5,2,14,7,0,0,,0,,,1,3.4,3.4,2.4,,137,
459,Charlie Rogers,SEA,RB,25,13,0,0,0,0,0,0,0,0,,0,1,1,7,7,0,2,1,0,,,1,-0.3,0.7,-0.8,,142,
460,Rod Smart,PHI,RB,24,6,0,0,0,0,0,0,2,6,3,0,0,0,0,,0,0,,0,,,1,0.6,0.6,0.6,,145,
461,Dave Stachelski,NOR,TE,24,5,0,0,0,0,0,0,0,0,,0,1,1,5,5,0,0,,0,,,1,1.5,1.5,1,,79,
462,Marques Tuiasosopo,OAK,QB,22,1,0,3,4,34,0,0,1,1,1,0,0,0,0,,0,0,,0,,,1,1.5,1.5,1.5,,65,
463,John Waerig,DET,TE,25,1,0,0,0,0,0,0,0,0,,0,1,1,6,6,0,0,,0,,,1,1.6,1.6,1.1,,78,
464,Jermaine Williams,2TM,RB,28,12,2,0,0,0,0,0,0,0,,0,3,2,11,5.5,0,0,,0,,,1,3.1,3.1,2.1,,140,
465,Terry Witherspoon,DAL,RB,24,3,0,0,0,0,0,0,0,0,,0,1,1,9,9,0,0,,0,,,1,1.9,1.9,1.4,,141,
466,Scott Mitchell,CIN,QB,33,1,0,4,12,38,0,3,0,0,,0,0,0,0,,0,0,,0,,,-4,-4.5,-1.5,-1.5,,80,
467,Deon Dyer,MIA,,24,16,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,3,76
468,Dan Alexander,TEN,,23,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,156,
469,Bill Baber,KAN,,22,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,92,
470,Tim Baker,PIT,,24,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,172,
471,Bradford Banta,DET,,31,16,0,0,0,0,0,0,0,0,,0,1,0,0,,0,1,1,0,,,,-2,-1,-2,,102,
472,Jeff Blake,NOR,QB,31,1,0,0,1,0,0,0,1,-1,-1,0,0,0,0,,0,0,,0,,,,-0.1,-0.1,-0.1,,79,
473,Fabien Bownes,SEA,,29,16,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,175,
474,Dave Brown,ARI,,31,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,73,
475,Jonathan Carter,NYG,,22,2,0,0,0,0,0,0,0,0,,0,3,0,0,,0,0,,0,,,,,,,,179,
476,Bobby Collins,GNB,TE,25,4,0,0,0,0,0,0,0,0,,0,1,1,3,3,0,0,,0,,,,1.3,1.3,0.8,,81,
477,Joe Davenport,IND,,25,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,94,
478,Autry Denson,CHI,RB,25,16,0,0,0,0,0,0,1,4,4,0,0,0,0,,0,1,1,0,,,,-1.6,-0.6,-1.6,,147,
479,Scott Dragos,CHI,,26,6,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,9,
480,Carl Fair,CLE,,22,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,157,
481,James Fenderson,NOR,,25,4,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,151,
482,Robert Ferguson,GNB,,22,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,177,
483,Jim Finn,IND,,25,15,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,6,
484,Mondriel Fulcher,OAK,,25,13,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,,0,,,,,,,,86,
485,Cory Geason,PIT,,26,7,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,99,
486,Bryan Gilmore,ARI,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,178,
487,Herbert Goodman,GNB,RB,24,7,0,0,0,0,0,0,1,-1,-1,0,0,0,0,,0,0,,0,,,,-0.1,-0.1,-0.1,,160,
488,Karl Hankton,CAR,,31,11,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,171,
489,Lawrence Hart,ARI,,25,1,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,89,
490,Windrell Hayes,NYJ,,25,1,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,,0,,,,,,,,180,
491,Lenzie Jackson,PIT,,24,12,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,181,
492,Nate Jacquet,MIN,,26,10,0,0,0,0,0,0,0,0,,0,0,0,0,,0,4,2,0,,,,-4,-2,-4,,186,
493,Ronney Jenkins,SDG,RB,24,16,0,0,0,0,0,0,1,-1,-1,0,0,0,0,,0,1,1,2,,,,9.9,10.9,9.9,,161,
494,Brian Jennings,SFO,,25,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,1,,0,,,,,,,,85,
495,Rudi Johnson,CIN,,22,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,153,
496,Trey Junkin,ARI,,40,16,0,0,0,0,0,0,0,0,,0,,0,0,,0,1,,0,,,,,,,,84,
497,Marcus Knight,OAK,,23,5,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,,,,,,,173,
498,George Layne,ATL,,23,2,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,155,
499,Mike Leach,TEN,,25,4,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,96,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
